ticker,date,type,detail
A,2008-10-31,dilution,+91379210.3% shares
A,2009-10-31,buyback,-6.7% shares
A,2014-11-03,split,1.398:1
AAPL,1987-06-16,split,2:1
AAPL,2000-06-21,split,2:1
AAPL,2005-02-28,split,2:1
AAPL,2012-09-29,dilution,+606.5% shares
AAPL,2014-06-09,split,7:1
AAPL,2014-09-27,buyback,-6.1% shares
AAPL,2015-09-26,buyback,-5.4% shares
AAPL,2016-09-24,buyback,-5.1% shares
AAPL,2018-09-29,dilution,+280.8% shares
AAPL,2019-09-28,buyback,-7.0% shares
AAPL,2020-08-31,split,4:1
AAPL,2020-09-26,buyback,-5.7% shares
ABBV,2020-12-31,dilution,+12.7% shares
ABBV,2021-12-31,dilution,+6.2% shares
ABNB,2020-12-31,dilution,+9.0% shares
ABNB,2021-12-31,dilution,+116.9% shares
ABNB,2022-12-31,dilution,+10.4% shares
ABT,1981-06-01,split,2:1
ABT,1986-06-02,split,2:1
ABT,1990-06-01,split,2:1
ABT,1992-06-01,split,2:1
ABT,1998-06-01,split,2:1
ABT,2004-05-03,split,1.06883:1
ABT,2013-01-02,split,2.0842:1
ABT,2017-12-31,dilution,+17.9% shares
ACGL,2009-12-31,dilution,+186.7% shares
ACGL,2010-12-31,buyback,-15.2% shares
ACGL,2011-05-12,split,3:1
ACGL,2011-12-31,buyback,-12.2% shares
ACGL,2015-12-31,buyback,-6.6% shares
ACGL,2016-12-31,dilution,+196.9% shares
ACGL,2017-12-31,dilution,+11.7% shares
ACGL,2018-06-21,split,3:1
ACGL,2022-12-31,buyback,-5.7% shares
ADBE,1987-03-12,split,2:1
ADBE,1988-11-23,split,2:1
ADBE,1993-08-11,split,2:1
ADBE,1999-10-27,split,2:1
ADBE,2000-10-25,split,2:1
ADBE,2005-05-24,split,2:1
ADBE,2008-11-28,buyback,-8.4% shares
ADBE,2025-11-28,buyback,-5.0% shares
ADI,1980-04-16,split,1.25:1
ADI,1981-04-07,split,1.25:1
ADI,1982-04-13,split,1.25:1
ADI,1983-04-05,split,1.5:1
ADI,1984-04-17,split,1.33333:1
ADI,1986-04-15,split,1.33333:1
ADI,1995-01-05,split,1.5:1
ADI,1996-01-04,split,1.5:1
ADI,1997-01-07,split,1.33333:1
ADI,2000-03-16,split,2:1
ADI,2008-11-01,buyback,-10.6% shares
ADI,2017-10-28,dilution,+12.2% shares
ADI,2018-11-03,dilution,+7.0% shares
ADI,2021-10-30,dilution,+7.9% shares
ADI,2022-10-29,dilution,+30.4% shares
ADM,1980-10-27,split,1.05:1
ADM,1981-03-23,split,1.5:1
ADM,1981-08-17,split,1.05:1
ADM,1982-08-17,split,1.05:1
ADM,1983-08-16,split,1.05:1
ADM,1984-08-14,split,1.05:1
ADM,1985-08-13,split,1.05:1
ADM,1986-06-03,split,1.5:1
ADM,1986-08-12,split,1.05:1
ADM,1987-08-11,split,1.05:1
ADM,1988-08-16,split,1.05:1
ADM,1989-08-22,split,1.05:1
ADM,1989-12-05,split,1.5:1
ADM,1990-08-14,split,1.05:1
ADM,1991-08-13,split,1.05:1
ADM,1992-08-11,split,1.05:1
ADM,1993-08-17,split,1.05:1
ADM,1994-08-16,split,1.05:1
ADM,1994-12-06,split,1.5:1
ADM,1995-08-17,split,1.05:1
ADM,1996-08-15,split,1.05:1
ADM,1997-08-14,split,1.05:1
ADM,1998-08-20,split,1.05:1
ADM,1999-08-19,split,1.05:1
ADM,2000-08-24,split,1.05:1
ADM,2001-08-30,split,1.05:1
ADM,2015-12-31,buyback,-5.3% shares
ADM,2024-12-31,buyback,-9.0% shares
ADP,1981-05-22,split,2:1
ADP,1986-06-09,split,2:1
ADP,1991-05-01,split,2:1
ADP,1996-01-02,split,2:1
ADP,1999-01-04,split,2:1
ADP,2007-04-02,split,1.10705:1
ADP,2014-10-01,split,1.139:1
ADSK,1987-03-30,split,3:1
ADSK,1994-10-31,split,2:1
ADSK,2002-04-19,split,2:1
ADSK,2004-12-21,split,2:1
AEP,1962-10-31,split,2:1
AEP,2009-12-31,dilution,+13.7% shares
AES,1994-02-01,split,1.5:1
AES,1994-03-04,split,1.03:1
AES,1997-08-29,split,2:1
AES,2000-06-02,split,2:1
AES,2010-12-31,dilution,+15.5% shares
AES,2023-12-31,dilution,+6.6% shares
AFL,1983-12-14,split,1.2:1
AFL,1984-10-22,split,1.1:1
AFL,1985-06-04,split,1.5:1
AFL,1986-03-03,split,1.33333:1
AFL,1987-02-03,split,2:1
AFL,1993-06-15,split,1.25:1
AFL,1996-03-18,split,1.5:1
AFL,1998-06-09,split,2:1
AFL,2001-03-19,split,2:1
AFL,2016-12-31,dilution,+91.1% shares
AFL,2018-03-19,split,2:1
AFL,2021-12-31,buyback,-5.5% shares
AFL,2022-12-31,buyback,-5.8% shares
AFL,2023-12-31,buyback,-6.1% shares
AFL,2024-12-31,buyback,-5.6% shares
AFL,2025-12-31,buyback,-5.3% shares
AIG,1974-04-01,split,1.25:1
AIG,1977-03-29,split,1.25:1
AIG,1981-05-28,split,1.5:1
AIG,1983-04-26,split,1.25:1
AIG,1986-11-18,split,2:1
AIG,1990-07-23,split,1.25:1
AIG,1993-07-30,split,1.5:1
AIG,1995-07-31,split,1.5:1
AIG,1997-07-28,split,1.5:1
AIG,1998-08-03,split,1.5:1
AIG,1999-08-02,split,1.25:1
AIG,2000-07-31,split,1.5:1
AIG,2009-07-01,split,0.05:1
AIG,2011-12-31,dilution,+1216.8% shares
AIG,2012-12-31,buyback,-6.2% shares
AIG,2013-12-31,buyback,-12.2% shares
AIG,2015-12-31,buyback,-7.8% shares
AIG,2016-12-31,buyback,-18.2% shares
AIG,2017-12-31,buyback,-14.7% shares
AIG,2022-12-31,buyback,-8.9% shares
AIG,2023-12-31,buyback,-8.0% shares
AIG,2024-12-31,buyback,-9.4% shares
AIG,2025-12-31,buyback,-13.2% shares
AIZ,2010-12-31,buyback,-5.9% shares
AIZ,2011-12-31,buyback,-12.3% shares
AIZ,2012-12-31,buyback,-12.8% shares
AIZ,2013-12-31,buyback,-9.0% shares
AIZ,2014-12-31,buyback,-5.8% shares
AIZ,2015-12-31,buyback,-5.7% shares
AIZ,2016-12-31,buyback,-10.3% shares
AIZ,2017-12-31,buyback,-10.7% shares
AIZ,2018-12-31,dilution,+7.7% shares
AIZ,2022-12-31,buyback,-8.9% shares
AJG,1986-07-16,split,2:1
AJG,2000-03-16,split,2:1
AJG,2001-01-19,split,2:1
AJG,2011-12-31,dilution,+6.6% shares
AJG,2012-12-31,dilution,+8.3% shares
AJG,2013-12-31,dilution,+6.5% shares
AJG,2014-12-31,dilution,+18.6% shares
AJG,2015-12-31,dilution,+12.6% shares
AJG,2021-12-31,dilution,+6.1% shares
AJG,2025-12-31,dilution,+16.1% shares
ALB,2007-03-02,split,2:1
ALB,2013-12-31,buyback,-6.2% shares
ALB,2014-12-31,buyback,-6.2% shares
ALB,2015-12-31,dilution,+41.0% shares
ALB,2021-12-31,dilution,+9.1% shares
ALGN,2010-12-31,dilution,+13.0% shares
ALL,1998-07-02,split,2:1
ALL,2008-12-31,buyback,-8.2% shares
ALL,2012-12-31,buyback,-5.8% shares
ALL,2014-12-31,buyback,-6.8% shares
ALL,2015-12-31,buyback,-7.2% shares
ALL,2016-12-31,buyback,-7.3% shares
ALL,2019-12-31,buyback,-5.6% shares
ALL,2020-12-31,buyback,-5.4% shares
ALL,2021-12-31,buyback,-5.2% shares
ALL,2022-12-31,buyback,-9.3% shares
AMAT,1980-04-02,split,1.5:1
AMAT,1981-02-06,split,1.5:1
AMAT,1986-05-16,split,2:1
AMAT,1992-04-07,split,2:1
AMAT,1993-10-06,split,2:1
AMAT,1995-10-13,split,2:1
AMAT,1997-10-14,split,2:1
AMAT,2000-03-16,split,2:1
AMAT,2002-04-17,split,2:1
AMAT,2016-10-30,buyback,-9.0% shares
AMAT,2018-10-28,buyback,-5.4% shares
AMAT,2019-10-27,buyback,-7.9% shares
AMCR,2020-06-30,dilution,+35.3% shares
AMCR,2023-09-30,buyback,-91.7% shares
AMCR,2024-06-30,dilution,+134.2% shares
AMCR,2024-09-28,buyback,-59.1% shares
AMCR,2025-06-30,dilution,+170.7% shares
AMCR,2026-01-15,split,0.2:1
AMCR,2026-06-30,dilution,+45.6% shares
AMD,1980-10-24,split,2:1
AMD,1982-10-28,split,1.5:1
AMD,1983-08-23,split,2:1
AMD,2000-08-22,split,2:1
AMD,2009-12-26,dilution,+11.7% shares
AMD,2010-12-25,dilution,+8.1% shares
AMD,2016-12-31,dilution,+6.6% shares
AMD,2017-12-30,dilution,+14.0% shares
AMD,2018-12-29,dilution,+11.8% shares
AMD,2019-12-28,dilution,+5.3% shares
AMD,2020-12-26,dilution,+7.8% shares
AMD,2022-12-31,dilution,+27.8% shares
AME,1987-11-20,split,2:1
AME,2004-03-01,split,2:1
AME,2006-11-28,split,1.5:1
AME,2008-12-31,dilution,+49.8% shares
AME,2010-12-22,split,1.5:1
AME,2010-12-31,dilution,+49.2% shares
AME,2012-07-02,split,1.5:1
AMGN,1990-08-13,split,2:1
AMGN,1991-09-11,split,3:1
AMGN,1995-08-16,split,2:1
AMGN,1999-03-01,split,2:1
AMGN,1999-11-22,split,2:1
AMGN,2009-12-31,buyback,-5.0% shares
AMGN,2010-12-31,buyback,-5.5% shares
AMGN,2011-12-31,buyback,-5.5% shares
AMGN,2012-12-31,buyback,-13.7% shares
AMGN,2018-12-31,buyback,-9.5% shares
AMGN,2019-12-31,buyback,-8.4% shares
AMGN,2022-12-31,buyback,-5.6% shares
AMP,2008-12-31,buyback,-6.3% shares
AMP,2009-12-31,dilution,+8.7% shares
AMP,2010-12-31,dilution,+7.3% shares
AMP,2011-12-31,buyback,-6.1% shares
AMP,2012-12-31,buyback,-9.5% shares
AMP,2013-12-31,buyback,-7.0% shares
AMP,2014-12-31,buyback,-5.8% shares
AMP,2015-12-31,buyback,-5.5% shares
AMP,2016-12-31,buyback,-8.7% shares
AMP,2017-12-31,buyback,-6.8% shares
AMP,2018-12-31,buyback,-5.7% shares
AMP,2019-12-31,buyback,-7.9% shares
AMP,2020-12-31,buyback,-7.6% shares
AMP,2022-12-31,buyback,-5.2% shares
AMP,2023-12-31,buyback,-5.2% shares
AMT,2015-12-31,dilution,+5.7% shares
AMZN,1998-06-02,split,2:1
AMZN,1999-01-05,split,3:1
AMZN,1999-09-02,split,2:1
AMZN,2020-12-31,dilution,+1923.4% shares
AMZN,2022-06-06,split,20:1
ANET,2013-12-31,dilution,+20.7% shares
ANET,2014-12-31,dilution,+81.7% shares
ANET,2015-12-31,dilution,+30.8% shares
ANET,2017-12-31,dilution,+7.9% shares
ANET,2019-12-31,dilution,+300.2% shares
ANET,2021-11-18,split,4:1
ANET,2022-12-31,dilution,+296.5% shares
ANET,2024-12-04,split,4:1
AON,1987-05-27,split,2:1
AON,1994-05-17,split,1.5:1
AON,1997-05-15,split,1.5:1
AON,1999-05-18,split,1.5:1
AON,2008-12-31,buyback,-6.9% shares
AON,2011-12-31,dilution,+14.4% shares
AON,2013-12-31,buyback,-5.2% shares
AON,2014-12-31,buyback,-5.0% shares
AON,2015-12-31,buyback,-5.3% shares
AON,2018-12-31,buyback,-5.3% shares
AON,2022-12-31,buyback,-5.7% shares
AOS,1993-08-17,split,2:1
AOS,1998-08-18,split,1.5:1
AOS,2010-11-16,split,1.5:1
AOS,2010-12-31,dilution,+33.9% shares
AOS,2011-12-31,dilution,+101.8% shares
AOS,2013-05-16,split,2:1
AOS,2014-12-31,dilution,+96.1% shares
AOS,2016-10-06,split,2:1
APA,1979-05-15,split,1.33333:1
APA,1980-05-15,split,1.5:1
APA,1981-02-20,split,1.5:1
APA,2001-12-27,split,1.1:1
APA,2003-03-10,split,1.05:1
APA,2004-01-15,split,2:1
APA,2022-12-31,buyback,-11.2% shares
APA,2023-12-31,buyback,-7.2% shares
APA,2024-12-31,dilution,+14.2% shares
APD,1986-06-06,split,2:1
APD,1992-03-10,split,2:1
APD,1998-06-16,split,2:1
APD,2016-10-03,split,1.081:1
APH,2000-04-26,split,2:1
APH,2004-03-30,split,2:1
APH,2007-04-02,split,2:1
APH,2012-12-31,dilution,+90.8% shares
APH,2014-10-10,split,2:1
APH,2019-12-31,dilution,+97.0% shares
APH,2021-03-05,split,2:1
APH,2022-12-31,dilution,+98.6% shares
APH,2024-06-12,split,2:1
APH,2026-09-03,split,2:1
APO,2022-12-31,dilution,+147.2% shares
APP,2021-12-31,dilution,+59.5% shares
APP,2022-12-31,dilution,+8.4% shares
APTV,2011-12-31,buyback,-38.6% shares
APTV,2012-12-31,buyback,-23.3% shares
APTV,2015-12-31,buyback,-5.1% shares
APTV,2017-12-05,split,1.193:1
APTV,2020-12-31,dilution,+5.2% shares
APTV,2024-12-31,buyback,-9.3% shares
APTV,2025-12-31,buyback,-14.0% shares
ARE,2010-12-31,dilution,+25.4% shares
ARE,2011-12-31,dilution,+22.0% shares
ARE,2012-12-31,dilution,+5.2% shares
ARE,2015-12-31,dilution,+15.1% shares
ARE,2016-12-31,dilution,+6.4% shares
ARE,2017-12-31,dilution,+21.0% shares
ARE,2018-12-31,dilution,+12.2% shares
ARE,2019-12-31,dilution,+8.9% shares
ARE,2020-12-31,dilution,+12.4% shares
ARE,2021-12-31,dilution,+16.6% shares
ARE,2022-12-31,dilution,+9.6% shares
ARE,2023-12-31,dilution,+5.7% shares
ATO,1985-06-13,split,2:1
ATO,1994-05-17,split,1.5:1
ATO,2014-09-30,dilution,+6.4% shares
ATO,2019-09-30,dilution,+5.8% shares
ATO,2021-09-30,dilution,+5.7% shares
ATO,2022-09-30,dilution,+6.4% shares
ATO,2023-09-30,dilution,+5.1% shares
ATO,2024-09-30,dilution,+5.2% shares
ATO,2025-09-30,dilution,+5.2% shares
AVGO,2017-10-29,dilution,+9.9% shares
AVGO,2022-10-30,dilution,+886.5% shares
AVGO,2024-07-15,split,10:1
AVGO,2024-11-03,dilution,+11.8% shares
AVY,1983-12-29,split,2:1
AVY,1987-03-17,split,2:1
AVY,1996-12-23,split,2:1
AWK,2009-12-31,dilution,+5.1% shares
AWK,2023-12-31,dilution,+6.0% shares
AXON,2004-02-11,split,3:1
AXON,2004-04-30,split,2:1
AXON,2004-11-30,split,2:1
AXON,2012-12-31,buyback,-7.9% shares
AXON,2018-12-31,dilution,+7.5% shares
AXON,2021-12-31,dilution,+7.1% shares
AXON,2022-12-31,dilution,+9.6% shares
AXP,1983-02-11,split,1.33333:1
AXP,1983-08-11,split,1.5:1
AXP,1987-05-11,split,2:1
AXP,1994-05-31,split,1.13314:1
AXP,2000-05-11,split,3:1
AXP,2005-10-03,split,1.14247:1
AXP,2016-12-31,buyback,-6.8% shares
AXP,2017-12-31,buyback,-5.2% shares
AZO,1992-02-03,split,2:1
AZO,1994-04-21,split,2:1
AZO,2009-08-29,buyback,-12.3% shares
AZO,2010-08-28,buyback,-11.9% shares
AZO,2011-08-27,buyback,-11.6% shares
AZO,2012-08-25,buyback,-9.1% shares
AZO,2013-08-31,buyback,-7.7% shares
AZO,2014-08-30,buyback,-7.4% shares
AZO,2016-08-27,buyback,-5.3% shares
AZO,2018-08-25,buyback,-5.6% shares
AZO,2019-08-31,buyback,-7.0% shares
AZO,2020-08-29,buyback,-5.5% shares
AZO,2021-08-28,buyback,-5.4% shares
AZO,2022-08-27,buyback,-9.1% shares
AZO,2023-08-26,buyback,-7.9% shares
AZO,2024-08-31,buyback,-6.8% shares
BA,1966-05-18,split,2:1
BA,1977-09-13,split,2:1
BA,1979-04-16,split,1.5:1
BA,1980-04-15,split,1.5:1
BA,1985-06-10,split,1.5:1
BA,1989-06-12,split,1.5:1
BA,1990-06-11,split,1.5:1
BA,1997-06-09,split,2:1
BA,2015-12-31,buyback,-5.7% shares
BA,2016-12-31,buyback,-7.5% shares
BA,2017-12-31,buyback,-5.1% shares
BA,2024-12-31,dilution,+6.8% shares
BA,2025-12-31,dilution,+17.8% shares
BAC,1986-11-21,split,2:1
BAC,1997-02-28,split,2:1
BAC,2004-08-30,split,2:1
BAC,2009-12-31,dilution,+68.1% shares
BAC,2010-12-31,dilution,+26.7% shares
BAC,2012-12-31,dilution,+5.7% shares
BAC,2013-12-31,dilution,+6.0% shares
BAC,2014-12-31,buyback,-7.9% shares
BAC,2015-12-31,dilution,+6.2% shares
BAC,2018-12-31,buyback,-5.0% shares
BAC,2019-12-31,buyback,-7.8% shares
BAC,2020-12-31,buyback,-6.8% shares
BALL,1982-10-04,split,2:1
BALL,1985-10-02,split,2:1
BALL,2002-02-25,split,2:1
BALL,2004-08-24,split,2:1
BALL,2009-12-31,dilution,+97807.6% shares
BALL,2011-02-16,split,2:1
BALL,2011-12-31,buyback,-8.1% shares
BALL,2012-12-31,buyback,-6.2% shares
BALL,2013-12-31,buyback,-5.6% shares
BALL,2015-12-31,dilution,+98.0% shares
BALL,2016-12-31,dilution,+14.5% shares
BALL,2017-05-17,split,2:1
BALL,2017-12-31,dilution,+10.6% shares
BALL,2025-12-31,buyback,-10.5% shares
BAX,1981-11-09,split,2:1
BAX,1983-11-18,split,2:1
BAX,1992-12-01,split,1.10104:1
BAX,2001-05-31,split,2:1
BAX,2015-07-01,split,1.841:1
BBY,1986-04-01,split,2:1
BBY,1987-02-23,split,1.5:1
BBY,1993-09-02,split,1.5:1
BBY,1994-04-29,split,2:1
BBY,1998-05-27,split,2:1
BBY,1999-03-19,split,2:1
BBY,2002-05-13,split,1.5:1
BBY,2005-08-04,split,1.5:1
BBY,2009-02-28,buyback,-6.6% shares
BBY,2012-01-28,buyback,-8.3% shares
BBY,2013-02-02,buyback,-9.6% shares
BBY,2017-01-28,buyback,-8.0% shares
BBY,2019-02-02,buyback,-8.4% shares
BBY,2022-01-29,buyback,-5.2% shares
BBY,2023-01-28,buyback,-9.5% shares
BDX,1986-03-03,split,2:1
BDX,1993-03-01,split,2:1
BDX,1996-08-16,split,2:1
BDX,1998-08-21,split,2:1
BDX,2011-09-30,buyback,-5.8% shares
BDX,2012-09-30,buyback,-7.6% shares
BDX,2018-09-30,dilution,+18.4% shares
BDX,2022-04-01,split,1.025:1
BDX,2026-02-10,split,1.272:1
BEN,1984-04-13,split,1.25:1
BEN,1985-04-02,split,2:1
BEN,1986-01-23,split,2:1
BEN,1986-10-27,split,1.5:1
BEN,1987-07-15,split,1.25:1
BEN,1990-01-16,split,1.5:1
BEN,1992-04-15,split,2:1
BEN,1997-01-15,split,1.5:1
BEN,1998-01-16,split,2:1
BEN,2009-09-30,dilution,+97038.9% shares
BEN,2011-09-30,dilution,+193.0% shares
BEN,2013-07-26,split,3:1
BEN,2016-09-30,buyback,-5.1% shares
BEN,2019-09-30,buyback,-6.3% shares
BF-B,1981-07-17,split,2:1
BF-B,1987-04-02,split,1.5:1
BF-B,1994-05-31,split,3:1
BF-B,2004-01-21,split,2:1
BF-B,2008-10-28,split,1.25:1
BF-B,2011-04-30,dilution,+47.9% shares
BF-B,2012-08-13,split,1.5:1
BF-B,2015-04-30,dilution,+98.1% shares
BF-B,2016-04-30,dilution,+19.8% shares
BF-B,2016-08-19,split,2:1
BF-B,2018-03-01,split,1.25:1
BG,2024-12-31,buyback,-5.7% shares
BG,2025-12-31,dilution,+17.0% shares
BIIB,1999-12-21,split,2:1
BIIB,2001-01-18,split,3:1
BIIB,2008-12-31,buyback,-7.9% shares
BIIB,2010-12-31,buyback,-12.0% shares
BIIB,2016-12-31,buyback,-5.4% shares
BIIB,2019-12-31,buyback,-8.7% shares
BIIB,2020-12-31,buyback,-13.9% shares
BIIB,2021-12-31,buyback,-7.3% shares
BKNG,2003-06-16,split,0.166667:1
BKNG,2019-12-31,buyback,-9.4% shares
BKNG,2020-12-31,buyback,-5.4% shares
BKNG,2023-12-31,buyback,-8.8% shares
BKNG,2024-12-31,buyback,-6.8% shares
BKNG,2026-04-06,split,25:1
BLDR,2016-12-31,dilution,+10.1% shares
BLDR,2021-12-31,dilution,+72.6% shares
BLDR,2022-12-31,buyback,-19.7% shares
BLDR,2023-12-31,buyback,-21.1% shares
BLDR,2024-12-31,buyback,-7.8% shares
BLDR,2025-12-31,buyback,-6.0% shares
BLK,2025-12-31,dilution,+6.1% shares
BMY,1977-05-31,split,2:1
BMY,1983-05-27,split,2:1
BMY,1987-06-10,split,2:1
BMY,1997-03-03,split,2:1
BMY,1999-03-01,split,2:1
BMY,2001-08-07,split,1.05067:1
BMY,2010-12-31,buyback,-12.7% shares
BMY,2020-12-31,dilution,+31.9% shares
BNY,1983-10-11,split,2:1
BNY,1986-11-07,split,1.5:1
BNY,1994-05-16,split,2:1
BNY,1996-08-09,split,2:1
BNY,1998-08-14,split,2:1
BNY,2007-07-02,split,0.9434:1
BNY,2008-12-31,dilution,+23.4% shares
BNY,2019-12-31,buyback,-6.4% shares
BNY,2020-12-31,buyback,-5.4% shares
BNY,2024-12-31,buyback,-5.0% shares
BR,2011-06-30,buyback,-7.8% shares
BRK-B,2008-12-31,dilution,+100207501.4% shares
BRK-B,2010-01-21,split,50:1
BRK-B,2010-12-31,buyback,-100.0% shares
BRO,1983-03-24,split,1.5:1
BRO,1986-05-12,split,1.5:1
BRO,1991-05-30,split,1.25:1
BRO,1998-03-02,split,1.5:1
BRO,2000-08-24,split,2:1
BRO,2001-11-23,split,2:1
BRO,2005-11-29,split,2:1
BRO,2016-12-31,dilution,+96.7% shares
BRO,2018-03-29,split,2:1
BRO,2019-12-31,buyback,-99.9% shares
BRO,2020-12-31,dilution,+100331.1% shares
BRO,2025-12-31,dilution,+10.2% shares
BSX,1998-12-01,split,2:1
BSX,2003-11-06,split,2:1
BSX,2012-12-31,buyback,-7.4% shares
BX,2011-12-31,dilution,+30.6% shares
BX,2012-12-31,dilution,+13.3% shares
BX,2013-12-31,dilution,+9.6% shares
BX,2015-12-31,dilution,+93.8% shares
BX,2017-12-31,buyback,-44.3% shares
BX,2018-12-31,dilution,+81.2% shares
BX,2019-12-31,buyback,-44.0% shares
BXP,2009-12-31,dilution,+8.4% shares
BXP,2010-12-31,dilution,+6.5% shares
C,1987-03-13,split,2:1
C,1993-03-01,split,1.5:1
C,1993-08-30,split,1.33333:1
C,1995-10-03,split,1.00402:1
C,1996-05-28,split,1.5:1
C,1996-11-25,split,1.33333:1
C,1997-11-20,split,1.5:1
C,1999-06-01,split,1.5:1
C,2000-08-28,split,1.33333:1
C,2008-12-31,dilution,+17.2% shares
C,2009-12-31,buyback,-79.0% shares
C,2010-12-31,dilution,+145.3% shares
C,2011-05-09,split,0.1:1
C,2017-12-31,buyback,-6.6% shares
C,2018-12-31,buyback,-7.5% shares
C,2019-12-31,buyback,-9.2% shares
C,2020-12-31,buyback,-7.3% shares
CAH,1987-09-09,split,1.1:1
CAH,1988-09-09,split,1.1:1
CAH,1989-10-02,split,1.25:1
CAH,1990-10-01,split,1.25:1
CAH,1991-10-01,split,1.25:1
CAH,1994-07-01,split,1.25:1
CAH,1996-12-17,split,1.5:1
CAH,1998-11-02,split,1.5:1
CAH,2001-04-23,split,1.5:1
CAH,2022-06-30,buyback,-5.1% shares
CAH,2023-06-30,buyback,-6.1% shares
CAH,2024-06-30,buyback,-5.7% shares
CARR,2024-12-31,dilution,+6.9% shares
CARR,2025-12-31,buyback,-5.4% shares
CASY,1985-06-25,split,1.5:1
CASY,1986-08-05,split,2:1
CASY,1994-02-16,split,2:1
CASY,1998-02-17,split,2:1
CASY,2011-04-30,buyback,-16.6% shares
CASY,2012-04-30,buyback,-9.8% shares
CAT,1964-07-06,split,2:1
CAT,1976-07-26,split,1.5:1
CAT,1994-09-06,split,2:1
CAT,1997-07-14,split,2:1
CAT,2005-07-14,split,2:1
CAT,2019-12-31,buyback,-5.3% shares
CB,1998-03-03,split,3:1
CB,2016-12-31,dilution,+41.7% shares
CBOE,2010-12-31,dilution,+5.5% shares
